text,hashtags,placename
"b""Holy handles Batman!! I chat #blackfriday deals and what's really happening on the other side of your screen to hel\\u2026 https://t.co/3dtT3S08uu""",blackfriday,"Toronto, Ontario"
"b""You go to the rink a few times and you're bound to run into this\\u2026 https://t.co/pF5pyr43e7""",,"Toronto, Ontario"
b'Smacking balls with paddles at @TiltToronto. (I will keep making this joke until it is funny.)',,"Toronto, Ontario"
b'God I hate Columbus. Gayest name in sport #SaveTheCrew #fuckthecrew',"SaveTheCrew,fuckthecrew","Toronto, Ontario"
b'This game would be better in Austin #SaveTheCrew',SaveTheCrew,"Toronto, Ontario"
"b'This game is like TFC going for a job interview with a bunch of younger, less experienced candidates. Hopefully the\\u2026 https://t.co/KpnxAKmHHF'",,"Toronto, Ontario"
b'How are you doing with your weekly goal commitments this week? \\n\\nKeeping your promises to others builds strong rela\\u2026 https://t.co/1SeBxY8Shs',,"Toronto, Ontario"
"b'I\\u2019m Canadian but when it comes to talking about hockey, I am Chance the Rapper. https://t.co/aXeikv6P21'",,"Toronto, Ontario"
b'Can someone find me a stat of how many unsuccessful passes Cesc Fabregas completes every game? For every 1 quality\\u2026 https://t.co/eyl17ENzWi',,"Toronto, Ontario"
b'Pure enforcers make your hockey team worse. Staged fights are stupid and pointless. Fights responding to clean hits\\u2026 https://t.co/H1ZE6KJAap',,"Toronto, Ontario"
b'Butternut squash tagine with grilled millet cakes. #ThankYouFrancis https://t.co/5OFChk6e3x',ThankYouFrancis,"Toronto, Ontario"
"b'@CAliGurl201 I have been saying this, so as others, but Balor needs to go on 205 Live.'",,"Toronto, Ontario"
b'@reabendet @fuzeeeke @Zamtrios @anersfuh @Kyletiv7 ily bbg',,"Toronto, Ontario"
b'@FOMNZ Those are all really incredible suggestions as well. I think beyond this one book club there are tons of pod\\u2026 https://t.co/XIT1huyOfk',,"Toronto, Ontario"
"b'tried boxing for the first time yesterday (like, legit boxing) and\\na) i love it\\nb) i need more\\nc) i feel like i got hit by 30 trucks'",,"Toronto, Ontario"
b'@sanjmovies @aliarikan Looking forward to the next chapter in the long running space opera',,"Toronto, Ontario"
"b'Like, comment, follow me and share to empower others! \\n\\U0001f3c5\\n\\U0001f3c5\\n\\U0001f3c5\\n\\U0001f3c5\\n#Entrepreneur #startup #SmallBiz\\u2026 https://t.co/eEF6nHtaRm'","Entrepreneur,startup,SmallBiz","Toronto, Ontario"
"b'Like, comment, follow me and share to empower others! \\n\\U0001f3c5\\n\\U0001f3c5\\n\\U0001f3c5\\n\\U0001f3c5\\n#Entrepreneur #startup #SmallBiz\\u2026 https://t.co/AyPvtxDF1w'","Entrepreneur,startup,SmallBiz","Toronto, Ontario"
"b""@TSN1050Radio where the hell was the #TFClive post game phone in show tonight with @WheelerTSN @terry_dunfield? It'\\u2026 https://t.co/U0xqOA52tu""",TFClive,"Toronto, Ontario"
"b'When I tell my story to people,my heart still aches as it does everyday. But less and less tears run down my face w\\u2026 https://t.co/nFFD7BtEqn'",,"Toronto, Ontario"
b'Auston Matthews warms up prior to his 100th NHL game \\U0001f4f7 @nhl and @mapleleafs @ Air Canada Centre https://t.co/M5w6l5ssNQ',,"Toronto, Ontario"
b'#ICYMI the @WorldAccord #LocalArtistShowcase is on Saturday &amp; all sports fans should be getting excited! | Grab you\\u2026 https://t.co/cCRu0992L2',"ICYMI,LocalArtistShowcase","Toronto, Ontario"
b'I like it when the Flames try to hockey https://t.co/8dbCUHav7J',,"Toronto, Ontario"
"b""The game was 8-9 hours ago and I'm still absolutely pissed. Wtf is happening to my team.""",,"Toronto, Ontario"
b'why worry bout a nigga that stays entertaining other shordys \\U0001f927',,"Toronto, Ontario"
b'So... @ratt26 has scored a goal in EACH game in China so far.. \\U0001f62e\\U0001f601\\U0001f44f',,"Toronto, Ontario"
b'@TTChelps I\\u2019ve been stuck at Wellesley station for 40 minutes unable to get on a train because they are packed. I a\\u2026 https://t.co/QtGTLttSwX',,"Toronto, Ontario"
b'Look at this cute dork. I am going to lose hours to this game I can feel it. https://t.co/RQnBocu4MN',,"Toronto, Ontario"
b'Facial game tooooooooo strong @urbanrumble \\U0001f4aa\\U0001f3fe!\\n\\n#8pack #urbanrumble #vsco #6ix  #hiphop\\u2026 https://t.co/ZkIxcBuURM',"8pack,urbanrumble,vsco,6ix,hiphop","Toronto, Ontario"
b'Hey \\U0001f44b leave the diving dramatics for soccer k thx bye \\U0001f612 #nodivinginhockey #dramallama',"nodivinginhockey,dramallama","Toronto, Ontario"
b'@ClarkDJ2011 @franfraschilla Scouts gonna be pulling that Tenn. St tape lol... dude has really poor bball instincts\\u2026 https://t.co/aGzo4vG5yp',,"Toronto, Ontario"
"b'Huge shoutout to our very own Mark Verok of @KatalystBrewing who not only does SO much for the club, but also is a\\u2026 https://t.co/PMKCOOJ0uN'",,"Toronto, Ontario"
"b""Yeah. THIS is my favourite hockey thingamajig of the season. (Best part is he's actually being defended really well\\u2026 https://t.co/LemaXZCxjD""",,"Toronto, Ontario"
b'Have info? Pls call 4168084100 @TPS41Div otherwise pls RT https://t.co/siR5b0lIzY',,"Toronto, Ontario"
b'@MazMHussain \\u2018This need for repetition tallies with the experiences of other traumatised individuals. In Bearing Wi\\u2026 https://t.co/7r82wg4DPZ',,"Toronto, Ontario"
b'One of the most influential pioneers in the world of martial arts. His influence has spurned the\\u2026 https://t.co/qWowCTKDgq',,"Toronto, Ontario"
"b'Robinho, exMadrid,ManCity,ACMilan, has been sentenced to 9 years in prison for sexual assaulting a girl in a club in Milan.'",,"Toronto, Ontario"
"b'Oh @PFTompkins, you scoundrel! Was listening to your #peanutbrittle bit on @Spotify at the gym and nearly fell off my pommel horse!'",peanutbrittle,"Toronto, Ontario"
b'#Repost gymstar.ca (get_repost)\\n\\u30fb\\u30fb\\u30fb\\n1) Set Goals\\n2) Smash them\\n\\nRepeat\\n\\n2 simple steps can guide\\u2026 https://t.co/ATjRdseP6j',Repost,"Toronto, Ontario"
"b'I\\u2019m trying... really trying to embrace the TFC game. But honestly. EVERY challenge, both teams diving and begging f\\u2026 https://t.co/MQDoAcQ9ox'",,"Toronto, Ontario"
"b'Pag nag tag ako sayo ng meme or funny post, please naman oh pansinin mo! Ikaw naaalala ko sa mga funny stuff eh tap\\u2026 https://t.co/5LVjcKJ00h'",,"Toronto, Ontario"
"b'Canada sets aside two bunkers at military bases amid global uncertainty, North Korean threat https://t.co/BjVynBjW9K'",,"Toronto, Ontario"
b'Crunch and Marlies training staff along with the paramedics are taking a very long time to make sure Walcott doesnt\\u2026 https://t.co/6ArcDfSm9K',,"Toronto, Ontario"
"b'@danikaharrod That undersigned crew are the best in games journalism at the moment, and I trust you all on a level\\u2026 https://t.co/JNNPUp4qmS'",,"Toronto, Ontario"
b'Happy Thursday and Happy Thanksgiving to all my American friends! \\u2764\\ufe0f\\U0001f342\\nI wish you an ultimate\\u2026 https://t.co/cWym2UTGcS',,"Toronto, Ontario"
b'#NYGvsWAS | How is this a game? The Giants are F@#%ING garbage. https://t.co/JGh7IZ9GIp',NYGvsWAS,"Toronto, Ontario"
b'Someone put some industrial in my dance music. @ The Danforth Music Hall https://t.co/fo10idATEV',,"Toronto, Ontario"
"b'Guys... send me suggestions for data input music. Went thru folk-world, electro, pop, dance, indie, and even Tay Ta\\u2026 https://t.co/4Uus3pgTrg'",,"Toronto, Ontario"
"b""Best of luck to @TorontoArgos in tonight's gray game""",,"Toronto, Ontario"
"b'Guys!!! You all know I am obsessed with figure skating, but no one prepared me for Bradie Tennell #sheisgonnabeastar'",sheisgonnabeastar,"Toronto, Ontario"
"b""Today I found out I'm an ungrateful person and my life is perfect compared to what other people go through.""",,"Toronto, Ontario"
b'Rooting for the Argos in today\\u2019s Grey Cup game!  #GreyCup2017 @usconstoronto @TorontoArgos @JohnTory',GreyCup2017,"Toronto, Ontario"
"b""In case I'm not the only person who's ever wanted to randomly flip through a series of images (and save the output\\u2026 https://t.co/72zevDDV1B""",,"Toronto, Ontario"
"b'\\u201cAvengers: Infinity War\\u201d screenings will contain loot crates to unlock random Avengers characters onscreen, leaked\\u2026 https://t.co/NUuwkGennc'",,"Toronto, Ontario"
b'How did everyone in Friends always know where to find each other when they didn\\u2019t have cellphones/texting',,"Toronto, Ontario"
b'Altidore calls his time with @torontofc a love story and says he hopes this is the last club he plays for. #TFCLive',TFCLive,"Toronto, Ontario"
"b'""Apology after Japanese train departs 20 seconds early"" is another reality check for Toronto / Ontario on how much\\u2026 https://t.co/aYsvKVBJmX'",,"Toronto, Ontario"
b'Shots from #influenceTO #iminTO\\n\\nGot to have guts and grit to be successful. @ Enercare Centre https://t.co/i91i3wZu49',"influenceTO,iminTO","Toronto, Ontario"
b'Are you cheating on your dog when you comment on other dogs pictures on Instagram?',,"Toronto, Ontario"
b'Fine. But I\\u2019m not wearing. The name tag. #dealbreaker https://t.co/zv335FgSPU',dealbreaker,"Toronto, Ontario"
b'Had an amazing time running @TargetAlphaSTC first hackathon! Huge thank you to @Wealthsimple @LeahBuchholz and\\u2026 https://t.co/M2n1b1tOfJ',,"Toronto, Ontario"
b'The twinning dudes in this bar hate each other so much RN. https://t.co/A5PfEaXtxM',,"Toronto, Ontario"
b'and both of the two other girls r mad dumb as well',,"Toronto, Ontario"
b'having a stable life is cool but have you ever went ballistic and disappeared halfway around the world to reinvent yourself?',,"Toronto, Ontario"
b'Just looked at Arby\\u2019s books and I\\u2019m convinced a drug kartel\\u2019s cleaning money thru that hoe. No other explanation.',,"Toronto, Ontario"
"b""My keys to tomorrow's game for #Vanier53. A lot of football lingo but it's going to come down to who plays their ga\\u2026 https://t.co/dOUAz7HkWN""",Vanier53,"Toronto, Ontario"
b'Size of cloth?? Of cus yes I wear xs nothing other than that https://t.co/AEUE6w4CQB',,"Toronto, Ontario"
b'Where are u walking to?\\U0001f612...u might as well be the one to chop the slap in his place \\U0001f612 https://t.co/VdpX1FPs9r',,"Toronto, Ontario"
b'Toronto\\u2019s outdoor skating rinks make a cold winter warm https://t.co/mI4D0xmHy2 via @torontostar',,"Toronto, Ontario"
"b""Before I was even BEGINNING to become a wrestling fan, I found @MDMTedDiBiase's character compelling. Even though I\\u2026 https://t.co/unuP5e9Gl6""",,"Toronto, Ontario"
"b'#85 DeVier Posey thanks Jesus Christ first &amp; foremost &amp; attributes his faith to all he has, as he wins game MVP for\\u2026 https://t.co/lWGWJVYkKq'",,"Toronto, Ontario"
"b""Hands up if you're sad you can't physically go to any CWHL games this weekend... \\U0001f44b\\U0001f622 lol #withdrawls #awesomehockey #CWHL""","withdrawls,awesomehockey,CWHL","Toronto, Ontario"
b'The question everyday: what\\u2019s cooking?\\nIt\\u2019s always fun to try new recipes! So the other day I\\u2026 https://t.co/2xYURTZWBF',,"Toronto, Ontario"
"b'""I don\'t think it\'s working-"" the frequency at with the two boys, one dead; the other alive; is a frequency of thei\\u2026 https://t.co/9DA023DWdP'",,"Toronto, Ontario"
b'That\\u2019s the #Caps\\u2019 third straight win and fourth in the last five games.',Caps,"Toronto, Ontario"
"b'""I don\'t think it\'s working-"" the frequency at which, the two boys, one dead; the other alive; operate at is of the\\u2026 https://t.co/BKQnmddAA9'",,"Toronto, Ontario"
b'Punitivie trains',,"Toronto, Ontario"
b'Bring back public flogging as a deterrent to other ubiquitous global activewear brands. Adidas will soon learn just\\u2026 https://t.co/6vCn4cyTxP',,"Toronto, Ontario"
"b""Massive game for Toronto FC. \\nLet's go!\\n\\n\\U0001f534\\U0001f534\\U0001f534""",,"Toronto, Ontario"
b'@LeftyCharms I\\u2019m ok. It\\u2019s walking pneumonia and the tail end of it. I\\u2019m just tired and weak (read: lazy) My immune system is trash',,"Toronto, Ontario"
b'@donna1120 @MarinvanHasselt @jennys_books @TheMattBRoberts I always thought volleyball and a soccer ball were basic\\u2026 https://t.co/9DTsgNoECL',,"Toronto, Ontario"
"b'Sportscentre is up after the TFC game tonight, so I am wearing red for the Reds. Also, I noticed\\u2026 https://t.co/WGj1XIDVE2'",,"Toronto, Ontario"
"b'This is how #WynnFitness plays soccer! It was a team building event for our employees, where club vs. club played g\\u2026 https://t.co/UvbNiZ6yJk'",WynnFitness,"Toronto, Ontario"
b'Saturday boxing classes are about to start! Old school boxing gym just how I like it \\U0001f94a\\u2026 https://t.co/mvfIqkELzd',,"Toronto, Ontario"
b'I thought the painting on the left lane  was of a bear attacking a bike rider... is that part of the trail experien\\u2026 https://t.co/Cz1e2vJmLI',,"Toronto, Ontario"
"b""@MallowyGoodness I've never really liked this game as much as something like Gradius. I'm calling nostalgia goggles\\u2026 https://t.co/d7uecPY04L""",,"Toronto, Ontario"
b'I bet Zomp would whip it out in front of other nurses smh',,"Toronto, Ontario"
b'So apparently Otis is a big fan of my laptop desk. If we could not eat it though bb that would be great',,"Toronto, Ontario"
b'Yikes. We need to get better bike lights for dark evenings. Fewer than 1/10 of the ones I saw out there were bright\\u2026 https://t.co/TTJs4GmluS',,"Toronto, Ontario"
"b'#FeastON \\nSmoked/roasted acorn squash, roasted heirloom carrots, watermelon radish, Brussel\\u2026 https://t.co/AHZCgf24pM'",FeastON,"Toronto, Ontario"
"b""Recent pick up that I'm so thrilled to be reunited with. Great memories with this game.  Awesome graphics at the ti\\u2026 https://t.co/oJIlYjNygs""",,"Toronto, Ontario"
b'Does Toronto have a giant model train display that children can go look at around Christmas? https://t.co/ZqNmIKSdLf',,"Toronto, Ontario"
b'@shadowofwargame absolutely love the game and forging my army is so much fun plus in siege battles are the best par\\u2026 https://t.co/0m6fNSOr0g',,"Toronto, Ontario"
"b'@LuisalyJi Not a rant - great, thoughtful content!'",,"Toronto, Ontario"
b'Continual strength gains and pretty lean for offseason \\U0001f64f\\U0001f3fb sometimes progressive overload shocks\\u2026 https://t.co/GP0xyvAZbj',,"Toronto, Ontario"
b'Thanks for helping to debug red pill theory and level up game. Thanks for giving a voice and direction to this move\\u2026 https://t.co/eFVUKuXvK8',,"Toronto, Ontario"
"b'Calm, Balanced then Bull run!\\U0001f61c#dogsofinstagram #dogsoftoronto #cabcanine @ Calm and Balanced\\u2026 https://t.co/48oo8xU9cc'","dogsofinstagram,dogsoftoronto,cabcanine","Toronto, Ontario"
b'Imagine your mental health level if every morning you could roll out of bed and dive into a lovely pool for a few laps before breakfast',,"Toronto, Ontario"
b'When Nikkie lifted me to Rolly Polly + When Leston did it and we broke a table + When Flex did it on road Caribana lmfaoooo',,"Toronto, Ontario"
b'Columbus guys should be fined for their easy dives! This is soccer not diving contest #MLSCupPlayoffs #TorontoFC',"MLSCupPlayoffs,TorontoFC","Toronto, Ontario"
b'Such an important message to our young girls. Keep playing. So many life lessons in sport. https://t.co/EscDcGF8Lj',,"Toronto, Ontario"
"b'""Lowkey, i had some jump offs, some of em had  to cut off.\\nFaux gold, oh no, they had that green run off. \\nAnd that\\u2026 https://t.co/I1U4lRevPY'",,"Toronto, Ontario"
b'We are doing a top 10 tonight on the #FairlyOddFootballFamily podcast and this game solidifies why one of these players is in my top 10.',FairlyOddFootballFamily,"Toronto, Ontario"
b'Atlanta Falcons at Seattle Seahawks has been a great game so far. Going to come down to the last drive. #MNF',MNF,"Toronto, Ontario"
b'The world would be a better place if people kept their commitments to positive change rather than expecting others to pick up their slack.',,"Toronto, Ontario"
"b""My brother told me the other day he didn't know where one of the Canadian Provicnes were.... so I ordered him a 55x\\u2026 https://t.co/oNYPaWWWhf""",,"Toronto, Ontario"
